Metric_Timestamp	Disk_Space_Usage_MB	Memory_Space_Usage_MB	CPU_Utilization_Pct	Temperature_C	server_health_status
2025-03-26 02:03:11	469894	693414	35.83	60.19	Good
2025-03-26 02:13:11	469470	712656	29.16	57.63	Good
2025-03-26 02:23:11	468480	675910	32.21	58.11	Good
2025-03-26 02:33:11	468445	713716	30.44	58.44	Good
2025-03-26 02:43:11	466706	700608	33.33	57.56	Good
2025-03-26 02:53:11	468072	712618	31.26	58.55	Good
2025-03-26 03:03:11	468797	707719	37.60	60.63	Good
2025-03-26 03:13:11	469152	705197	35.48	57.77	Good
2025-03-26 03:23:11	470991	682391	30.57	55.46	Good
2025-03-26 03:33:11	470590	704735	36.77	60.18	Good
2025-03-26 03:43:11	474149	675958	33.41	57.20	Good
2025-03-26 03:53:11	465741	710701	35.23	57.95	Good
2025-03-26 04:03:11	471961	711893	28.32	57.59	Good
2025-03-26 04:13:11	469666	692629	31.81	56.74	Good
2025-03-26 04:23:11	470698	694752	35.00	57.45	Good
2025-03-26 04:33:11	470450	698012	34.89	60.09	Good
2025-03-26 04:43:11	467100	683181	38.23	58.72	Good
2025-03-26 04:53:11	471849	676300	34.29	57.18	Good
2025-03-26 08:57:09	633137	783841	33.54	59.26	Good
2025-03-26 09:07:09	634420	795814	30.27	58.02	Good
2025-03-26 09:17:09	635367	780188	28.48	56.19	Good
2025-03-26 09:27:09	639562	801914	27.52	55.93	Good
2025-03-26 09:37:09	640303	806149	34.32	58.84	Good
2025-03-26 09:47:09	633748	787684	28.30	58.02	Good
2025-03-26 09:57:09	641226	771025	33.26	59.44	Good
2025-03-26 10:07:09	635252	791004	34.98	59.00	Good
2025-03-26 10:17:09	640876	779041	32.05	57.12	Good
2025-03-26 10:27:09	636063	767763	29.28	57.50	Good
2025-03-26 10:37:09	640873	800392	34.94	57.31	Good
2025-03-26 10:47:09	640817	776955	26.45	55.07	Good
2025-03-26 10:57:09	638876	768582	30.36	56.57	Good
2025-03-26 11:07:09	633702	777560	27.89	56.69	Good
2025-03-26 11:17:09	639728	775880	31.12	57.14	Good
2025-03-26 11:27:09	634144	796635	26.37	54.29	Good
2025-03-26 11:37:09	633832	782582	31.20	57.28	Good
2025-03-26 11:47:09	631926	804720	34.40	58.16	Good
2025-03-26 11:57:09	637658	799436	26.07	56.70	Good
2025-03-26 12:07:09	633436	793533	33.58	57.02	Good
2025-03-26 12:17:09	635923	804388	29.78	56.31	Good
2025-03-26 12:27:09	638572	772418	27.92	54.52	Good
2025-03-26 12:37:09	636331	796415	34.71	58.07	Good
2025-03-26 12:47:09	637195	775909	27.19	55.90	Good
2025-03-26 12:57:09	639156	804190	35.15	57.74	Good
2025-03-26 13:07:09	633590	786003	30.20	58.76	Good
2025-03-26 13:17:09	632764	784066	25.66	57.08	Good
2025-03-26 13:27:09	636940	777075	30.73	56.53	Good
2025-03-26 13:37:09	639337	772173	34.87	60.77	Good
2025-03-26 13:47:09	638890	800146	28.04	56.46	Good
2025-03-26 13:57:09	637127	785519	27.27	56.98	Good
2025-03-26 14:35:35	878394	712293	35.37	57.72	Moderate
2025-03-26 14:45:35	878607	746795	36.78	60.14	Moderate
2025-03-26 14:55:35	870535	731977	33.05	56.56	Moderate
2025-03-26 15:05:35	874481	747647	35.74	57.65	Moderate
2025-03-26 15:15:35	872865	710056	38.20	61.96	Moderate
2025-03-26 15:25:35	869981	717892	37.97	58.76	Moderate
2025-03-26 15:35:35	872665	723775	35.25	59.51	Moderate
2025-03-26 15:45:35	871175	732871	35.27	60.18	Moderate
2025-03-26 15:55:35	872610	738995	41.49	61.25	Moderate
2025-03-26 16:05:35	876890	725678	31.69	56.85	Moderate
2025-03-26 16:15:35	877888	733222	33.06	59.62	Moderate
2025-03-26 16:25:35	875546	741329	37.34	59.59	Moderate
2025-03-26 16:35:35	878306	726802	39.68	62.50	Moderate
2025-03-26 16:45:35	869585	737218	32.09	56.23	Moderate
2025-03-26 16:55:35	875676	737101	39.22	58.70	Moderate
2025-03-26 17:05:35	876026	717416	33.02	57.21	Moderate
2025-03-26 17:15:35	876245	717923	38.76	61.39	Moderate
2025-03-26 17:25:35	873662	717282	34.25	60.09	Moderate
2025-03-26 17:35:35	873267	740601	35.65	60.08	Moderate
2025-03-26 17:45:35	870173	743131	40.48	60.77	Moderate
2025-03-26 17:55:35	872507	715584	41.31	63.16	Moderate
2025-03-26 18:05:35	878963	715679	40.86	62.99	Moderate
2025-03-26 18:15:35	876266	714696	38.02	60.36	Moderate
2025-03-26 18:25:35	876600	731858	34.29	59.52	Moderate
2025-03-26 18:35:35	873164	745086	32.15	56.08	Moderate
2025-03-26 18:45:35	878027	716582	36.25	57.51	Moderate
2025-03-26 18:55:35	869673	723100	41.18	61.31	Moderate
2025-03-26 19:05:35	879020	711362	37.94	61.49	Moderate
2025-03-26 19:15:35	873068	742050	35.78	60.08	Moderate
2025-03-26 23:02:01	353672	810680	35.13	59.15	Good
2025-03-26 23:12:01	354436	795345	37.50	59.24	Good
2025-03-26 23:22:01	358452	773609	37.95	61.87	Good
2025-03-26 23:32:01	353619	781790	32.49	56.61	Good
2025-03-26 23:42:01	359955	786195	35.56	58.40	Good
2025-03-26 23:52:01	354762	799701	31.07	56.29	Good
2025-03-27 00:02:01	361736	778810	35.76	59.36	Good
2025-03-27 00:12:01	352088	776250	36.18	60.37	Good
2025-03-27 00:22:01	357415	793788	29.96	57.63	Good
2025-03-27 00:32:01	352369	801096	36.77	59.87	Good
2025-03-27 00:42:01	361837	788069	37.06	58.47	Good
2025-03-27 00:52:01	355861	811023	38.99	59.57	Good
2025-03-27 01:02:01	356483	809518	30.67	57.32	Good
2025-03-27 01:12:01	354026	804243	30.30	57.63	Good
2025-03-27 01:22:01	359706	790950	33.28	57.45	Good
2025-03-27 01:32:01	351903	807583	33.12	58.71	Good
2025-03-27 01:42:01	355515	789632	33.86	58.18	Good
2025-03-27 01:52:01	352228	794081	37.61	60.12	Good
2025-03-27 02:02:01	352739	800595	39.37	61.99	Good
2025-03-27 02:12:01	354810	787698	29.75	57.27	Good
2025-03-27 02:22:01	360630	775718	37.66	61.77	Good
2025-03-27 02:32:01	359867	778431	39.14	61.39	Good
2025-03-27 02:42:01	355715	802412	37.57	60.20	Good
2025-03-27 02:52:01	356510	789420	30.78	56.94	Good
2025-03-27 03:02:01	356516	777127	32.54	58.88	Good
2025-03-27 03:12:01	357476	789972	32.83	56.25	Good
2025-03-27 03:22:01	355583	784160	36.00	58.03	Good
2025-03-27 03:32:01	354275	772237	37.23	58.73	Good
2025-03-27 03:42:01	352042	797145	36.62	58.36	Good
2025-03-27 03:52:01	352348	772082	31.34	55.95	Good
2025-03-27 04:02:01	354507	778355	30.83	56.28	Good
2025-03-27 07:22:57	698386	663432	27.96	55.10	Good
2025-03-27 07:32:57	692632	648731	30.18	56.28	Good
2025-03-27 07:42:57	689616	626588	30.44	58.38	Good
2025-03-27 07:52:57	693453	645266	26.82	56.10	Good
2025-03-27 08:02:57	695468	633766	28.26	56.24	Good
2025-03-27 08:12:57	692181	657977	29.05	55.38	Good
2025-03-27 08:22:57	691688	630256	30.04	57.93	Good
2025-03-27 08:32:57	689611	628274	24.88	54.96	Good
2025-03-27 08:42:57	698404	636270	31.51	59.56	Good
2025-03-27 08:52:57	694539	631946	27.63	55.76	Good
2025-03-27 09:02:57	693685	645824	29.86	57.27	Good
2025-03-27 09:12:57	694521	641537	29.77	55.08	Good
2025-03-27 09:22:57	689731	653951	30.33	56.55	Good
2025-03-27 09:32:57	693646	627803	31.50	58.85	Good
2025-03-27 09:42:57	691311	648443	30.39	57.66	Good
2025-03-27 10:35:42	309104	577712	25.99	56.91	Good
2025-03-27 10:45:42	308588	575069	26.01	53.43	Good
2025-03-27 10:55:42	299838	543770	29.76	56.55	Good
2025-03-27 11:05:42	304629	545056	32.95	57.54	Good
2025-03-27 11:15:42	305980	577360	27.57	54.52	Good
2025-03-27 11:25:42	308442	558527	28.90	56.28	Good
2025-03-27 11:35:42	307741	543223	33.89	59.78	Good
2025-03-27 11:45:42	303232	553677	33.84	60.37	Good
2025-03-27 11:55:42	307324	559053	27.71	54.64	Good
2025-03-27 12:05:42	304829	567902	33.14	58.64	Good
2025-03-27 12:15:42	303019	560658	33.45	57.77	Good
2025-03-27 12:25:42	307024	545130	32.28	58.30	Good
2025-03-27 12:35:42	304773	548900	32.39	57.22	Good
2025-03-27 12:45:42	301060	563007	25.17	55.76	Good
2025-03-27 12:55:42	300086	547624	33.25	59.03	Good
2025-03-27 13:05:42	303864	551930	28.09	58.19	Good
2025-03-27 13:15:42	306105	543564	28.88	54.72	Good
2025-03-27 13:25:42	301541	573427	33.89	59.29	Good
2025-03-27 13:35:42	308954	554654	29.11	58.25	Good
2025-03-27 13:45:42	309372	560147	27.17	54.09	Good
2025-03-27 13:55:42	306379	558102	27.31	55.88	Good
2025-03-27 14:05:42	306021	563503	29.45	56.13	Good
2025-03-27 14:15:42	304659	548371	33.23	58.50	Good
2025-03-27 14:25:42	309708	564824	26.77	56.56	Good
2025-03-27 14:35:42	303039	556848	28.15	56.83	Good
2025-03-27 14:45:42	299981	551215	26.95	56.93	Good
2025-03-27 14:55:42	301302	548697	25.90	55.90	Good
2025-03-27 15:05:42	305474	576468	34.11	57.09	Good
2025-03-27 15:15:42	302455	547227	26.67	57.27	Good
2025-03-27 15:25:42	303409	563431	27.40	56.37	Good
2025-03-27 15:35:42	306603	1154090	67.32	54.53	Moderate
2025-03-27 15:45:42	306831	549539	28.94	54.67	Good
2025-03-27 15:55:42	305678	561163	25.26	55.54	Good
2025-03-27 17:14:03	640995	568152	24.44	53.97	Good
2025-03-27 17:24:03	634183	559246	27.63	56.79	Good
2025-03-27 17:34:03	642132	568393	24.04	56.35	Good
2025-03-27 17:44:03	639919	557268	29.63	57.35	Good
2025-03-27 17:54:03	636677	535586	26.40	54.45	Good
2025-03-27 18:04:03	640098	559463	31.26	56.70	Good
2025-03-27 18:14:03	642756	543641	23.44	54.96	Good
2025-03-27 18:24:03	634499	558594	29.08	58.63	Good
2025-03-27 18:34:03	643323	558730	31.66	55.91	Good
2025-03-27 18:44:03	643476	543338	31.68	56.54	Good
2025-03-27 18:54:03	641793	564846	32.86	56.18	Good
2025-03-27 19:04:03	636101	541763	31.30	55.88	Good
2025-03-27 19:14:03	636400	554299	27.05	56.15	Good
2025-03-27 19:24:03	642667	556775	29.73	57.66	Good
2025-03-27 19:34:03	637761	568366	29.07	57.51	Good
2025-03-27 19:44:03	640774	557096	26.77	56.01	Good
2025-03-27 19:54:03	640994	538461	23.30	55.87	Good
2025-03-27 20:04:03	634944	540170	25.22	55.45	Good
2025-03-27 20:14:03	636717	547963	30.61	58.89	Good
2025-03-27 20:24:03	636774	561427	29.02	57.97	Good
2025-03-27 20:34:03	642813	551832	26.81	55.54	Good
2025-03-27 20:44:03	637657	546269	30.22	58.23	Good
2025-03-27 20:54:03	637629	562910	27.73	56.93	Good
2025-03-27 21:04:03	634263	550847	27.91	57.28	Good
2025-03-27 21:14:03	643111	561666	27.84	54.35	Good
2025-03-27 21:24:03	643659	537222	30.02	55.77	Good
2025-03-27 21:34:03	639761	555081	30.79	58.00	Good
2025-03-27 21:44:03	642857	536620	27.49	57.57	Good
2025-03-27 21:54:03	635173	541245	25.38	55.10	Good
2025-03-27 22:04:03	636933	556994	30.30	56.62	Good
2025-03-27 22:14:03	636583	572717	26.78	56.40	Good
2025-03-27 23:53:07	460126	692895	30.25	55.89	Good
2025-03-28 00:03:07	460314	713444	33.38	56.99	Good
2025-03-28 00:13:07	465759	677795	32.45	58.36	Good
2025-03-28 00:23:07	460929	703325	36.88	60.31	Good
2025-03-28 00:33:07	466026	694068	35.72	60.95	Good
2025-03-28 00:43:07	467610	712431	31.00	56.92	Good
2025-03-28 00:53:07	462271	692194	34.50	60.77	Good
2025-03-28 01:03:07	459265	694254	31.88	56.59	Good
2025-03-28 01:13:07	465985	691053	35.09	59.28	Good
2025-03-28 01:23:07	463723	687936	30.40	56.53	Good
2025-03-28 01:33:07	463756	708320	34.64	60.20	Good
2025-03-28 01:43:07	460115	708548	28.03	55.90	Good
2025-03-28 01:53:07	461845	700304	33.62	58.19	Good
2025-03-28 02:03:07	466805	713673	37.08	58.11	Good
2025-03-28 02:13:07	464110	699142	36.15	60.74	Good
2025-03-28 02:23:07	461161	676494	28.68	55.18	Good
2025-03-28 02:33:07	464960	684596	33.32	60.01	Good
2025-03-28 02:43:07	465017	688151	29.58	56.33	Good
2025-03-28 02:53:07	460977	710593	33.39	56.66	Good
2025-03-28 03:03:07	458351	677945	36.23	60.79	Good
2025-03-28 03:13:07	458733	687402	31.24	57.56	Good
2025-03-28 03:23:07	461947	681693	37.11	60.30	Good
2025-03-28 03:33:07	462904	705388	29.75	55.82	Good
2025-03-28 03:43:07	467045	709867	30.52	56.76	Good
2025-03-28 03:53:07	458127	680869	28.25	57.96	Good
2025-03-28 04:03:07	460963	680521	33.25	57.82	Good
2025-03-28 04:13:07	458558	702119	34.56	57.59	Good
2025-03-28 04:23:07	461340	689823	32.84	57.74	Good
2025-03-28 04:33:07	460781	676369	30.63	57.31	Good
2025-03-28 04:43:07	463080	710213	36.94	60.98	Good
2025-03-28 05:26:42	764753	684747	23.39	53.36	Moderate
2025-03-28 05:36:42	764118	653596	19.41	54.38	Moderate
2025-03-28 05:46:42	755573	680913	25.37	55.21	Moderate
2025-03-28 05:56:42	763797	688394	27.09	54.42	Moderate
2025-03-28 06:06:42	755548	650763	26.79	56.66	Moderate
2025-03-28 06:16:42	765008	684884	21.23	51.94	Moderate
2025-03-28 06:26:42	761895	671368	24.22	56.20	Moderate
2025-03-28 06:36:42	760390	679096	19.70	54.69	Moderate
2025-03-28 06:46:42	760519	661167	20.42	53.53	Moderate
2025-03-28 06:56:42	762456	655407	22.12	54.52	Moderate
2025-03-28 07:06:42	759515	652032	23.39	55.46	Moderate
2025-03-28 07:16:42	762128	665629	24.90	54.52	Moderate
2025-03-28 10:56:09	313074	557113	36.81	59.98	Good
2025-03-28 11:06:09	309828	552329	36.86	60.07	Good
2025-03-28 11:16:09	315390	554758	32.88	56.39	Good
2025-03-28 11:26:09	311009	559431	37.56	59.19	Good
2025-03-28 11:36:09	314212	573690	41.00	61.96	Good
2025-03-28 11:46:09	308935	555720	33.99	59.65	Good
2025-03-28 11:56:09	314516	578722	37.28	60.83	Good
2025-03-28 12:06:09	310848	582114	37.90	61.59	Good
2025-03-28 12:16:09	313893	569221	32.88	56.48	Good
2025-03-28 12:26:09	309848	559567	38.90	59.88	Good
2025-03-28 12:36:09	308743	575880	39.78	60.85	Good
2025-03-28 12:46:09	317984	576165	34.96	60.14	Good
2025-03-28 12:56:09	313810	572568	41.39	61.67	Good
2025-03-28 13:06:09	308608	562387	33.20	57.47	Good
2025-03-28 13:16:09	309125	558235	41.90	63.35	Good
2025-03-28 13:26:09	308420	566643	39.12	60.03	Good
2025-03-28 13:36:09	308714	576906	33.91	57.82	Good
2025-03-28 13:46:09	315747	557367	42.31	63.76	Good
2025-03-28 13:56:09	310603	556175	39.68	60.35	Good
2025-03-28 14:06:09	311620	580157	34.96	59.11	Good
2025-03-28 14:16:09	313639	554484	38.93	60.11	Good
2025-03-28 14:26:09	313816	556807	41.11	60.52	Good
2025-03-28 14:36:09	312128	583711	38.02	60.24	Good
2025-03-28 14:46:09	314686	565678	35.80	59.45	Good
2025-03-28 14:56:09	310371	567073	35.40	59.63	Good
2025-03-28 15:06:09	314629	572184	38.37	58.68	Good
2025-03-28 15:16:09	317685	588305	37.12	61.58	Good
2025-03-28 15:26:09	309437	556691	34.28	58.77	Good
2025-03-28 15:36:09	316490	582498	33.65	56.54	Good
2025-03-28 15:46:09	316380	570729	34.06	60.46	Good
2025-03-28 15:56:09	317089	579879	34.31	57.17	Good
2025-03-28 16:06:09	317917	586516	35.65	58.10	Good
2025-03-28 16:16:09	315927	587311	33.18	56.50	Good
2025-03-28 16:26:09	316572	578945	36.41	58.66	Good
2025-03-28 16:36:09	309603	584098	41.09	61.21	Good
2025-03-28 16:46:09	314344	567562	39.97	62.67	Good
2025-03-28 19:30:55	448355	689112	20.24	51.48	Good
2025-03-28 19:40:55	451229	659785	24.63	54.32	Good
2025-03-28 19:50:55	444520	660229	21.54	53.67	Good
2025-03-28 20:00:55	448842	659338	22.31	52.05	Good
2025-03-28 20:10:55	445684	693653	19.43	53.29	Good
2025-03-28 20:20:55	443433	686255	25.92	56.56	Good
2025-03-28 20:30:55	445348	688229	26.67	56.84	Good
2025-03-28 20:40:55	448112	662132	25.84	54.42	Good
2025-03-28 20:50:55	443590	686103	28.01	57.78	Good
2025-03-28 21:00:55	446124	689623	27.25	56.15	Good
2025-03-28 21:10:55	446956	689214	23.03	53.96	Good
2025-03-28 21:20:55	450584	661480	25.39	55.41	Good
2025-03-28 21:30:55	452235	687895	27.02	54.99	Good
2025-03-28 21:40:55	445318	679715	24.94	53.14	Good
2025-03-28 21:50:55	451007	662131	20.06	53.77	Good
2025-03-28 22:00:55	450130	694097	24.76	54.88	Good
2025-03-28 22:10:55	451212	676992	18.92	52.40	Good
2025-03-28 22:20:55	444976	659260	21.06	52.64	Good
2025-03-29 00:53:26	388396	522357	28.69	56.20	Good
2025-03-29 01:03:26	389551	526458	23.13	53.73	Good
2025-03-29 01:13:26	384188	535069	20.17	54.24	Good
2025-03-29 01:23:26	392416	528452	20.85	51.94	Good
2025-03-29 01:33:26	387655	513300	23.87	54.19	Good
2025-03-29 01:43:26	383671	530773	23.39	54.58	Good
2025-03-29 01:53:26	390522	520047	25.55	56.47	Good
2025-03-29 02:03:26	384328	518509	22.50	52.45	Good
2025-03-29 02:13:26	386773	534372	26.67	56.00	Good
2025-03-29 02:23:26	390250	543153	24.49	54.91	Good
2025-03-29 02:33:26	383751	517617	20.27	54.73	Good
2025-03-29 02:43:26	392595	515924	25.72	56.11	Good
2025-03-29 02:53:26	385434	1119780	62.88	56.13	Moderate
2025-03-29 03:03:26	390056	516522	24.40	53.94	Good
2025-03-29 03:13:26	386589	534611	26.67	54.79	Good
2025-03-29 03:23:26	391209	515891	21.59	55.08	Good
2025-03-29 03:33:26	388643	531392	25.12	54.94	Good
2025-03-29 03:43:26	390718	539621	28.42	56.53	Good
2025-03-29 03:53:26	393203	524203	27.14	57.62	Good
2025-03-29 04:03:26	384574	537265	29.29	57.04	Good
2025-03-29 04:13:26	390613	518292	20.54	52.80	Good
2025-03-29 04:23:26	389202	509433	26.34	55.90	Good
2025-03-29 04:33:26	386088	519585	24.90	53.82	Good
2025-03-29 04:43:26	384477	539259	26.60	57.31	Good
2025-03-29 04:53:26	387638	509311	24.59	53.87	Good
2025-03-29 05:03:26	392990	536224	27.39	54.17	Good
2025-03-29 05:13:26	392245	532098	28.52	57.61	Good
2025-03-29 05:23:26	388160	507827	23.16	52.51	Good
2025-03-29 05:33:26	390498	510320	25.71	56.76	Good
2025-03-29 05:43:26	385202	527829	25.51	53.29	Good
2025-03-29 05:53:26	386375	534367	20.24	51.22	Good
2025-03-29 06:03:26	386415	520970	27.57	55.22	Good
2025-03-29 06:13:26	391571	503667	28.75	56.97	Good
2025-03-29 06:23:26	384892	508779	21.61	53.48	Good
2025-03-29 06:33:26	385836	536209	22.36	53.35	Good
2025-03-29 10:28:59	322134	508485	32.63	59.31	Good
2025-03-29 10:38:59	327676	522983	36.37	57.58	Good
2025-03-29 10:48:59	328202	520852	38.88	59.58	Good
2025-03-29 10:58:59	327574	522173	32.19	56.67	Good
2025-03-29 11:08:59	321640	520529	40.43	62.93	Good
2025-03-29 11:18:59	329255	494554	30.61	57.09	Good
2025-03-29 11:28:59	321408	515293	39.05	61.79	Good
2025-03-29 11:38:59	320084	483826	39.13	61.33	Good
2025-03-29 11:48:59	325826	495145	35.21	57.27	Good
2025-03-29 11:58:59	324461	498448	37.91	60.95	Good
2025-03-29 12:08:59	321162	501843	34.31	59.96	Good
2025-03-29 12:18:59	323967	499319	33.58	58.10	Good
2025-03-29 13:48:18	653138	521949	30.26	58.76	Good
2025-03-29 13:58:18	657117	541525	31.04	57.54	Good
2025-03-29 14:08:18	655948	542537	29.59	55.55	Good
2025-03-29 14:18:18	652246	550908	27.52	56.78	Good
2025-03-29 14:28:18	655337	549966	34.39	58.62	Good
2025-03-29 14:38:18	658253	525964	28.14	57.44	Good
2025-03-29 14:48:18	652001	557737	28.93	57.23	Good
2025-03-29 14:58:18	656634	538311	31.65	59.40	Good
2025-03-29 15:08:18	658381	550762	26.69	57.47	Good
2025-03-29 15:18:18	657646	543277	32.59	58.17	Good
2025-03-29 18:23:49	400743	514785	41.33	60.87	Good
2025-03-29 18:33:49	396502	504821	36.81	58.80	Good
2025-03-29 18:43:49	393689	527896	38.24	59.28	Good
2025-03-29 18:53:49	398808	522798	34.28	59.67	Good
2025-03-29 19:03:49	401824	503658	39.92	61.95	Good
2025-03-29 19:13:49	397054	497386	38.34	60.96	Good
2025-03-29 19:23:49	395100	524032	33.40	58.88	Good
2025-03-29 19:33:49	395184	531451	38.72	59.96	Good
2025-03-29 19:43:49	396362	503068	39.95	62.19	Good
2025-03-29 19:53:49	394441	502822	38.76	58.81	Good
2025-03-29 20:03:49	394206	513528	39.30	62.12	Good
2025-03-29 20:13:49	402572	500193	36.63	61.24	Good
2025-03-29 20:23:49	403433	526801	35.51	60.06	Good
2025-03-29 20:33:49	400338	494939	37.59	58.46	Good
2025-03-29 20:43:49	398112	519785	40.21	60.82	Good
2025-03-29 20:53:49	397271	530131	34.03	58.32	Good
2025-03-29 23:15:19	778085	692142	38.56	61.06	Moderate
2025-03-29 23:25:19	784821	667900	35.58	59.55	Moderate
2025-03-29 23:35:19	777423	693592	37.68	59.80	Moderate
2025-03-29 23:45:19	780321	668495	36.66	60.08	Moderate
2025-03-29 23:55:19	779459	678389	35.76	59.18	Moderate
2025-03-30 00:05:19	783346	674108	32.53	58.84	Moderate
2025-03-30 00:15:19	785706	687860	39.17	60.10	Moderate
2025-03-30 00:25:19	781397	659968	34.75	58.22	Moderate
2025-03-30 00:35:19	781405	683704	33.95	56.61	Moderate
2025-03-30 00:45:19	778695	677572	36.33	60.18	Moderate
2025-03-30 00:55:19	781416	659725	32.85	56.66	Moderate
2025-03-30 01:05:19	782562	681685	36.58	59.98	Moderate
2025-03-30 01:15:19	777015	662167	38.28	61.88	Moderate
2025-03-30 01:25:19	785568	656956	37.86	61.18	Moderate
2025-03-30 01:35:19	786322	686967	36.52	59.38	Moderate
2025-03-30 01:45:19	786540	662322	37.12	59.11	Moderate
2025-03-30 01:55:19	783125	675754	37.28	60.59	Moderate
2025-03-30 02:05:19	784875	675672	37.80	60.21	Moderate
2025-03-30 03:34:22	704489	786880	32.80	56.26	Moderate
2025-03-30 03:44:22	704197	785913	38.33	62.05	Moderate
2025-03-30 03:54:22	701354	805694	38.36	59.88	Moderate
2025-03-30 04:04:22	698309	778346	37.81	60.90	Good
2025-03-30 04:14:22	698860	788622	30.85	58.63	Good
2025-03-30 04:24:22	696229	796478	39.52	62.57	Good
2025-03-30 04:34:22	698560	815199	35.25	59.11	Good
2025-03-30 04:44:22	698672	813603	31.91	59.30	Good
2025-03-30 04:54:22	696425	793646	34.57	59.51	Good
2025-03-30 05:04:22	697255	799180	33.30	58.98	Good
2025-03-30 05:14:22	702292	809297	31.56	56.92	Moderate
2025-03-30 05:24:22	699535	796516	34.73	60.36	Good
2025-03-30 05:34:22	698465	811481	36.70	58.55	Good
2025-03-30 05:44:22	704969	783483	39.19	61.90	Moderate
2025-03-30 05:54:22	702287	786175	36.61	58.80	Moderate
2025-03-30 06:04:22	704454	796304	33.52	56.90	Moderate
2025-03-30 06:14:22	697628	806747	35.84	57.84	Good
2025-03-30 06:24:22	696191	791921	37.68	58.39	Good
2025-03-30 06:34:22	703608	796560	30.33	58.13	Moderate
2025-03-30 06:44:22	700039	816630	36.44	58.80	Moderate
2025-03-30 06:54:22	701397	800401	33.35	59.83	Moderate
2025-03-30 07:04:22	697142	792355	32.65	56.33	Good
2025-03-30 07:14:22	704424	781108	38.48	58.69	Moderate
2025-03-30 07:24:22	702815	787079	32.12	58.08	Moderate
2025-03-30 07:34:22	703137	806078	35.12	58.85	Moderate
2025-03-30 07:44:22	703048	813120	38.00	58.44	Moderate
2025-03-30 07:54:22	698412	786548	36.11	60.62	Good
2025-03-30 08:04:22	703323	814459	38.92	60.38	Moderate
2025-03-30 11:51:23	529412	762208	24.35	56.31	Good
2025-03-30 12:01:23	527605	763643	31.71	58.74	Good
2025-03-30 12:11:23	527769	785147	32.32	59.51	Good
2025-03-30 12:21:23	530708	774585	26.87	54.50	Good
2025-03-30 12:31:23	535382	790922	23.55	55.50	Good
2025-03-30 12:41:23	535770	787466	29.48	55.82	Good
2025-03-30 12:51:23	530971	772424	30.73	57.98	Good
2025-03-30 13:01:23	529335	792286	32.11	57.72	Good
2025-03-30 13:11:23	527985	792951	31.63	59.52	Good
2025-03-30 13:21:23	527518	784263	30.90	57.49	Good
2025-03-30 13:31:23	526899	777693	27.96	57.41	Good
2025-03-30 13:41:23	531042	769450	26.02	57.16	Good
2025-03-30 13:51:23	528976	785942	33.21	57.90	Good
2025-03-30 14:01:23	530197	762849	30.67	56.41	Good
2025-03-30 14:11:23	528856	779742	23.84	53.25	Good
2025-03-30 14:21:23	528631	772597	30.23	57.23	Good
2025-03-30 14:31:23	533438	762821	32.53	56.51	Good
2025-03-30 14:41:23	529255	768080	27.74	55.00	Good
2025-03-30 14:51:23	527089	789227	29.49	55.49	Good
2025-03-30 15:01:23	532274	778631	33.04	57.93	Good
2025-03-30 15:11:23	532978	768233	24.48	54.63	Good
2025-03-30 15:21:23	531668	768021	24.28	54.96	Good
2025-03-30 15:31:23	529242	785877	30.74	55.48	Good
2025-03-30 18:38:43	865050	587988	39.67	62.19	Moderate
2025-03-30 18:48:43	871642	565603	40.90	62.75	Moderate
2025-03-30 18:58:43	865173	589720	39.25	59.71	Moderate
2025-03-30 19:08:43	868835	563467	40.88	61.62	Moderate
2025-03-30 19:18:43	869658	558164	40.96	61.49	Moderate
2025-03-30 19:28:43	869655	590951	40.23	60.95	Moderate
2025-03-30 19:38:43	865368	584418	38.56	60.19	Moderate
2025-03-30 19:48:43	866384	565231	36.24	60.39	Moderate
2025-03-30 19:58:43	866098	580342	40.34	62.35	Moderate
2025-03-30 20:08:43	868000	588853	33.76	60.08	Moderate
2025-03-30 20:18:43	869513	581716	32.84	59.06	Moderate
2025-03-30 20:28:43	869049	594480	33.52	59.45	Moderate
2025-03-30 20:38:43	868543	557652	41.06	61.36	Moderate
2025-03-30 20:48:43	870303	557694	40.17	60.35	Moderate
2025-03-30 20:58:43	870940	565446	33.40	58.15	Moderate
2025-03-30 21:08:43	868772	589969	35.80	60.23	Moderate
2025-03-30 21:18:43	870616	579275	41.85	61.26	Moderate
2025-03-30 21:28:43	870215	584511	41.15	59.55	Moderate
2025-03-30 21:38:43	872935	582655	38.20	60.23	Moderate
2025-03-30 21:48:43	866599	593057	35.15	60.01	Moderate
2025-03-30 21:58:43	864721	590027	39.64	60.86	Moderate
2025-03-30 22:08:43	870368	566696	42.30	62.83	Moderate
2025-03-30 22:18:43	872374	559542	38.14	60.54	Moderate
2025-03-30 22:28:43	866387	584939	41.77	63.32	Moderate
2025-03-30 22:38:43	864279	574402	32.66	57.79	Moderate
2025-03-30 22:48:43	866635	554953	37.28	61.84	Moderate
2025-03-30 22:58:43	865304	569917	36.40	60.11	Moderate
2025-03-30 23:44:36	759928	684085	27.89	57.93	Moderate
2025-03-30 23:54:36	755856	666344	32.24	59.13	Moderate
2025-03-31 00:04:36	758207	662350	27.99	55.53	Moderate
2025-03-31 00:14:36	752922	674916	23.73	54.76	Moderate
